38	PERCPT
39	PERIO
40	PREDIC
41	PROC
42	PROF
43	PRON
44	QUANT
45	SITUAT
46	SOC
47	SOLIDUS
48	SPAC
49	STAT
50	SUBST
51	THINGN
-1	D_COLLOC
-1	D_CAT
0	ASP
1	GEO
2	LABL
3	LABL.OBJ
4	LABL.PROPERT
5	LABL.SIT
6	OPER
7	PRONO
8	RELAT
-1	D_ENGL
0	(, )i.e.
1	(, )that is to say(, )
2	> V
3	> V S
4	a propos
5	agin
6	amidst
7	amongst
8	and after that
9	aneath
10	as though
11	at all costs
12	barring
13	basing on
14	begin
15	betwixt
16	by consent of
62	by means of
17	by means of \ SF2 = 1 НЕОД
18	by means of \ СХ2 = 1 НЕОД
19	by rotation
20	by the assistance of
21	completely
22	cross
23	due to
24	during
25	end
26	excepting
27	for instance
28	frae
29	gainst
30	in respect to
31	in short
32	in the interest of
33	in this context
34	in this instance
35	in time
36	interesting
37	meantime
38	meanwhile
39	mongst
40	nigh
41	on any account
42	on the eve of
43	on to
44	on_any_account
45	owing to the fact that
46	perhaps
47	provided that
48	roughly
49	sine
50	so \ C>A1
51	so as to
52	that is to say
53	thereat
54	this way (|:)
55	thru
56	toward
57	unlike
58	upon
59	very close to
60	with respect to
61	withal
-1	D_CLS
0	)
-1	D_FIELDS
0	SF
-1	D_SYN_REL
0	DEGREE
1	FREQ
2	MANNER
3	NP_attr
4	PLACE
5	SENT
6	TIME
7	X!
8	obj
9	obj_pl
10	obj_sg
11	subj
12	subj_pl
13	subj_sg
-1	D_PART_OF_SPEECH
0	ADJ
1	ADV
2	CHAR
3	COMPAR
4	CONJ
5	CONJ_DISRUPT
6	INTER
7	NOUN
8	NOUN: count
9	NOUN: mass
10	NUM
11	PARENTH
12	PART
13	PREP
14	SOJUZ
15	SUBORD
16	SUBORD_DISRUPT
17	SUPER
18	VERB
19	VERB: cont
20	VERB: pasa
21	VERB: perf
22	VERB: prsa
23	VERB_MODL
-1	D_GROUPS
0	Copul
1	DISRUPT
2	NP
3	NP'
4	NP_pl
5	NP_poss
6	NP_sg
7	Neg
8	PN_poss
9	PP
10	dir_sp
11	inter + sent
12	sent
13	sent_pasa
14	sub_clause
15	subj_clause
16	text
17	ОБСТ_ГР
-1	D_CASE
0	В
1	Д
2	И
3	П
4	Т
-1	D_PREP_COLLOC
-1	D_PLUS
0	+
-1	D_DASH
0	|
-1	D_ACTANTS
0	A1
1	A2
2	A3
3	C
-1	D_HYPHEN
0	-
-1	D_PERCENT
0	%
-1	D_DOMAIN
0	воен
1	геогр
2	информ
3	культура
4	наука
5	общ
6	полит
7	социо
8	фин
9	эконом
10	юр
-1	D_RESHETKA
0	#
-1	D_FULL_STOP
0	.
-1	D_GENDER
0	М/Ж
-1	D_CONJ
0	as
1	as if
2	rather than
3	than
4	that
5	until
6	where
-1	D_BOOL
0	+
1	-
-1	D_ABBR
-1	D_NUMBER
0	ед
1	мн
-1	D_PREP
0	about
1	after
2	against
3	along
4	among
5	around
6	as
7	at
8	between
9	by
10	concerning
11	down
12	down to
13	for
14	from
15	in
16	into
17	like
18	of
19	off
20	on
21	on to
22	out
23	out of
24	over
25	regarding
26	through
27	to
28	together
29	toward
30	towards
31	under
32	up
33	upon
34	with
-1	D_1
0	about+NP
1	after+NP
2	against+NP
3	along+NP
4	among+NP
5	around+NP
6	as if+sent
7	as+ADJ
8	as+NP
9	as+NP'
10	at+NP
11	between+NP_pl
12	by+NP
13	by+gerund
14	concerning+NP
15	down to+NP
16	down+NP
17	for+NP
18	for+NP'
19	for+gerund
20	from+NP
21	from+gerund
22	in+NP
23	in+NP'
24	in+gerund
25	into+NP
26	into+NP_pl
27	like+NP
28	like+gerund
29	of+NP
30	of+gerund
31	off+NP
32	on to+NP
33	on+NP
34	out of+NP
35	over+NP
36	rather than+NP
37	rather than+gerund
38	regarding+NP
39	that+sent
40	that+subj_clause
41	through+NP
42	to be+ADJ
43	to be+NP
44	to+NP
45	to+NP_pl
46	to+inf
47	together+NP
48	toward+NP
49	towards+NP
50	under+NP
51	until+sent
52	up+NP
53	upon+NP
54	where+sent
55	with+NP
-1	D_START_PHR
0	D_CONJ
1	D_PREP
2	D_PREP_COLLOC
3	D_WORDFORM
-1	D_WORDFORM
0	to
1	to be
-1	D_UNDERLINE
0	_
-1	D_CASE_NUMBER
0	В_мн
1	И_мн
2	Р_ед
3	Р_мн
4	Т_мн
-1	D_VP_SPECIF
0	Cont
1	gerund
2	inf
3	it
4	not_cont
5	not_fut
6	not_fut_past
7	not_perf_cont
8	pasa
9	pass
10	past_prf
11	perf
12	predic
13	present
-1	D_PHR_SPECIF
0	D_CASE
1	D_CASE_MUA
2	D_CASE_NUMBER
3	D_CASE_POS
4	D_GRAFEM_DESC
5	D_GROUPS
6	D_PART_OF_SPEECH
7	D_VP_SPECIF
-1	D_SYN_FUNCT
0	D_GROUPS
1	D_SYN_REL
-1	D_GF_MAIN
0	ADV:DEGREE
1	ADV:FREQ
2	ADV:MANNER
3	ADV:Neg
4	ADV:PLACE
5	ADV:SENT
6	ADV:TIME
7	CONJ:DISRUPT
8	NOUN:Neg
9	PART:Neg
10	ГЛ:ГГ
11	ПРЕДК:ГГ
12	ПРИЛ:ТЕКСТ
13	ПРИЛ:с_опр
14	ПРИЧ:с_опр
15	СОЮЗ:--
16	СУЩ:ИГ
17	ЧАСТ:--
-1	D_CASE_PLUS
0	D_CASE
1	D_CASE_MUA
2	D_CASE_NUMBER
3	D_CASE_POS
-1	D_TYPE
0	ЛЕ
-1	D_EXCL_MARK
0	!
-1	D_RLE_PLUS
0	D_ABBR
1	D_COLLOC
2	D_RLE
-1	D_MUA
0	МНА
-1	D_CONJ_PLUS
0	D_CONJ
1	D_GRAFEM_DESC
-1	D_CASE_MUA
0	МНА_В_и
1	МНА_И_ДЕФ
2	МНА_Р_и
3	МНА_Т_и
-1	D_CASE_POS
0	Т_ПРИЛ
-1	D_EXM
0	"Давай хотя бы попробуем", - ответила Хелен.
1	"Клубом необычных профессий".
2	"ПОЗi=comp:begin" - некий костыль, который означает,
3	"Это очень выдающийся дом, - сказал он, - с точки зрения английской,
4	"видеть", эти две ступени соответствуют требованиям.
5	"не" при нем не переводится
6	"с тех пор и до сих пор" или "с того времени всегда"
7	"с тех пор и до сих пор" или "с того времени всегда";
8	(1) и (1а) несколько отличается от других примеров - это не модальность, а
9	(не винилом), и оставьте сохнуть минимум на 72 часа, пока зеркало не
10	1. Здесь опять нужно аккуратно разбираться, так как сравниваются две ИГ, а
11	2  OPER
12	2  ОПЕР
13	2 Из-за примеров 2 и 3 внесено SF2 = 2 TIME, но на самом деле там
14	2 Из-за примеров 2 и 3 внесено СХ2 = 2 ВРЕМЯ, но на самом деле там
957	46-й	годовщины их независимости, что их разделенная страна близка к
15	46-й годовщины их независимости, что их разделенная страна близка к
16	46th independence anniversary, that their divided country was close
17	5.25 за этот год.
18	90 per cent of the pollees were in favour of it -
19	90% опрошенных высказались за это
20	<...> a brief biography is also often included by way of
21	A caring and just society must depend on public and
22	A family, let us say, spend their entire life in suburbia.  -
23	A mental health orientation places greater emphasis on the former to
24	A police force is selecting new recruits with the help of
25	A second demonstration cruise is planned in Korean waters
26	A strong wind was blowing across the platform in the direction of the
27	A useful method is to have frames, i.e. sentences with
28	A useful method is to have frames, that is sentences with
29	Alexei thought that it was on the whole foolish to remain where he
30	All it does is to raise the price of things we buy from abroad. -
31	All this, of course, in the eyes of the sagacious, was
32	Although they tried hard, they did not succeed. -
33	Among guests were two actors. -
34	And of all my acquaintanceships the most intimate and,
35	And then the interference came. -
36	Animal rights activists have been bailed on condition that they do
37	Applications in form of a full CV with names and addresses of two
38	As I am here, I'd better stay. —
39	As far as I can judge this is correct. -
40	As regards his suggestion I was non-committal. -
41	As we rode, the rock seemed to heighten. -
42	At last the hour arrived. -
43	At night the whole family slept in a rough shelter <...> at the edge
44	At the moment of impact, the tail of the lizard breaks away
45	At the same time, for many women it can also mark a new beginning. -
46	At this moment the stout old man with white whiskers looked
47	Barbarossa's troops subdue the Roman mob at the time of his
48	Baxter. -
49	Britain's withdrawal from India or France's loss of Algeria <...>
50	Burkin could not sleep for a long while. -
51	But even Helen Huntingdon doesn't seek independence in order
52	But the day before he boarded the plane the pleasure
53	By the end of the day half of us were footsore. -
54	By the same token, I shall use the word `style' only
55	By the way, I'm Martin Barre, but sometimes I'm an owl. -
56	Come and see me before you leave. -
57	Constructional forms already described have been intricate in detail
58	Convertible debt is to be displayed separately from other liabilities. -
59	DMs original idea was that anyone could find something brilliant to
60	Due to fog the train arrived late. -
61	During one service, whilst he was preaching, three J.P.s and several
62	Each man will be paid according to his ability. -
63	Ever since the mysterious visit we always returned to it
64	Except for you I would be dead. -
65	Except for your presence I should be bored. -
66	First of all you have to listen until you hear the silence <...> -
67	First of all, be sure of one thing. -
68	First of all, children were likely to protest about
69	Following the lecture the meeting was open to discussion. -
70	For many years fast-food restaurants have served meals
71	For now, he had other things to think about. -
72	For once his wit failed him. -
73	For what purpose was this building erected? -
74	From the point of view of an engineer wanting to make a machine that
75	Germanys agree on spy swap in sign of improving relations. -
76	Give me the chair please. -
77	Gladstone's own books. -
78	Gloucester. -
79	Go at once, otherwise you will miss the train. -
80	Good books come about as the result of hard work -
81	Good bye!
82	He acted contrary to my wishes. -
83	He allegedly lost consciousness. -
84	He closed the window so that the child might not
85	He discovered the virtues of the Gladstone Library at Hawarden
86	He felt no fear, for he was a brave man. —
87	He gave the robber in charge of the police. -
88	He gets as much money as you. -
89	He gets less than one third of the total number. -
90	He has as many children as you. -
91	He has enough money to do him till the end of the year. -
92	He indicated a diagnostic panel, where several red lights had begun
93	He is by no means a wicked man. -
94	He loved her in spite of her little frailties. -
95	He made a report on the subject of baptism. -
96	He made it clear that he did not agree. -
97	He may come and go at will. -
98	He passed out on the way home. -
99	He passed out on the way to hospital. -
100	He stepped aside so that I might pass. -
101	He takes English lessons on Mondays and Fridays as well. -
102	He walked first of all towards the place where he and Christian had
103	He was murdered one day after he told Lebanese, on the eve of their
104	He went upstairs into the best rooms only on rare occasions. -
105	Her curls peeped out from under her hat. -
106	His accounts of the two symphonies and Falstaff have all these
107	His conventional soul quailed within him at the thought of
108	His note-book was open in front of him and his helmet was on
109	However, over three quarters of this business was initiated by
110	I am also a big Jennifer Capriati fan, because of her
111	I asked you, in the name of Almighty God, to stop
112	I cannot, however, approve of it —
113	I did it on the strength of your promise. -
114	I drove away slowly and then came to the corner of Union and
115	I fear that I cannot come. -
116	I had felt certain that the session had gone well, yet nevertheless
117	I had regarded his presence as an encumbrance to the expedition ,
118	I have heard it said that they were built by Iron Age men in honour
119	I have lived at Sofino and been farming for a long time
120	I have my own opinion upon that point -
121	I reached the station after the train had left. -
122	I remarked for the first time the humble fluting. -
123	I respect him though I don't like him. -
124	I saw him there first of all and then he told me they were going to
125	I shan't come, unless you really want me to. —
126	I was not afraid at all. -
127	I went there, too. -
128	If I am wrong, you are at least not absolutely right. —
129	If I don't work, then we have nothing. -
130	If I were the swan, I'd be gone. -
131	If you come, you will see him. -
132	Imagine first of all that our cities become as dim as these Eastern
133	In addition to sliding along the floor Steg
134	In addition, one citizen cannot benefit from the successful formal
135	In case of intervention our people will not sit back
136	In comparison to groups who have come since then, they look
137	In conclusion, the main findings from the project can be summarised
138	In fact, his second wife outlived him by a quarter of a
139	In other cases people don't even have homes to lose. -
140	In other respects, however, this is a cogent and sensible account. -
141	In other words, he should have treated the media business as being
142	In particular women discovered they were treated with rare attention
143	In reality these terms have been interpreted in a number of different
144	In that connection she became involved in the Headmaster's plans to
145	In the country, as a rule, they unbosom themselves to their
146	In the end I gave in and reluctantly mounted the narrow stairs. -
147	In the meantime, I changed my mind. -
148	In view of recent developments, we do not think this
149	Interestingly enough, a few weeks later, Benjamin
150	Is he, by any chance, behind this scheme? —
151	It applies in exactly the same way in the case of a breach of
152	It could be argued that such a strategy was in any case unnecessary. -
153	It has been tweaking at my conscience ever since. -
154	It varies a great deal depending on the district council. -
155	It was a strange clicking noise in the distance not unlike
156	It was late, so we went home. -
157	It was ten minutes to nine when he returned. -
158	It will be useful in conclusion to look at some incidents which
159	It would be difficult to substantiate Lenin's theory of
160	Italy meanwhile <...> negotiated to come into the war on
161	J.P. и несколько солдат с целью арестовать Ричарда Бэкстера.
162	Just as we were about to leave, Frank Dick called me to
163	Labour just wanted power at any price and they'll say anything
164	Later on in my career, again in the press, he called me a `sheltered
165	Lord Taylor's main point is to suggest that judges
166	Make the invitations in the shape of a skull and crossbones and place
167	Many of Cameroon's finest journalists now work abroad. -
168	Mark's stage system is as follows: The guitar goes, via a Sony
169	Maybe we shall meet him somewhere. —
170	More often than not, browsing is presented to the user
171	Most of them, she observed, were Asian or Caribbean, in contrast to
172	Mr Ram said that in the interests of press freedom he was
173	My stomach started to churn as soon as we left port. -
174	No doubt he will come. -
175	No-one after all would believe Kylie <...> would shed her
176	Nor do I believe in obstructing democracy: that is why I
177	North Korea had made immense progress with the assistance of the
178	Nothing interesting has happened since we parted. -
179	Now , in this case , the bone is certainly not the forearm, and you
180	OPER
181	OPER, так как надо знать, по сравнению с чем остальные.
182	Of course we'll find one that you like. -
183	On no account should the bed have wheels -
184	On the right stretched a row of hillocks which disappeared
185	One way or another you'll be mine. -
186	Our shop has too many goods on hand. -
187	People whose own names she was no long certain of called out her name
188	Please sign below in confirmation of receipt of the packaging. -
189	Principles are more important than money.
190	Russians. -
191	Seal all surfaces with at least two coats of gloss paint (not vinyl),
192	Shareholders have been promised unchanged total dividends of not less
193	She gazed at the pages as Carolyn read, as if she could see the
194	She had bid her old mistress farewell the day before. -
195	She looked at me with more than faint distaste. -
196	She says she is nothing like that in reality. -
197	She shouted at them twice as often and the dogs in response yelped
198	She wants to eat and drink.
199	She wants to eat or drink.
200	Should this be the case, I will let you know soon. -
201	Smith, and all 1,950 staff, will remain intact. -
202	So what can we do now? -
203	Sometimes such attitudes are secondary to a patient's current mood
204	Soviet Union. -
205	Stephen Brown P. -
206	Still we must believe in love, just as we must believe in free will
207	Such a notice states that the planning permission lapses after the
208	Take me for example. -
209	Take my script and pencil for now. -
210	The French army was then in a state of paralysis. -
211	The Japanese version of the product was developed by
212	The Prime Minister appeared at the end of the broadcast to
213	The advantages more than balance the disadvantages. -
214	The boy was crying because he was hungry. -
215	The car stopped alongside the kerb. -
216	The court had heard that the baby died from terrible injuries
217	The day before the seminar, some 500 people attended
218	The diver came up at last. -
219	The existing management, headed by chairman <...> Mike
220	The firm supplies goods on deferred payments. -
221	The first of my revelations, at any rate, shall be
222	The hearing was in chambers and is reported with consent of Sir
223	The house is close to the station. -
224	The internal state of the organism is monitored by
225	The market at the moment appears to be on the threshold of a new era
226	The patient often learns to undress by himself long
227	The regulation and growth of cells was much more complicated than
228	The road back towards the shops and bars melts into water,
229	The same goes for the avoidance of earth loops <...> -
230	The sentence is translated without regard to the
231	The ships then set out to return to base at speed of 10km/h. at 8 p.m. -
232	The sooner the better. -
233	The student should not assume facts contrary to those stated
234	The tamarin will be preserved, in all probability, only if
235	The very best thing, to my mind, would be to explain
236	There are difficulties in respect of the wording. -
237	There are many comparable examples in the psychological sphere, as
238	There are two methods by which text may be input to a computer for
239	There is no doubt that we were wrong from the start. -
240	There were seven people in the car, let alone three dogs. -
241	There's at least an hour or so of sunshine left. -
242	They have no money for necessities, let alone for luxuries. -
243	They referred in that connection to their arguments with regard to
244	They run one computer in turns. -
245	They were eighteen in number. -
246	This consideration has resulted in continuation of the same
247	This in turn makes them cheaper and small enough to fit the average
248	This month's choice in particular rates very highly among my all-time
249	This paper has a circulation of more than a million. -
250	This statement is difficult to refute or accept on the base of
251	This writer was in fashion at the beginning of the
252	Today, his novels -- always popular with the reading public -- are
253	Trafalgar Square. -
254	Tuck had many other film and TV roles including
255	VAL потом заменить, вероятно, на AFTER (А2, А1)
256	Waiting <...> for the lift he told himself that he was no more
257	We arrived together with our host. -
258	We contribute food and clothing for the relief of the
259	We don't want to live in the same place as the residents. -
260	We fight in defence of peace. -
261	We hope to enlighten them in regard to the discoveries
262	We must stop here since it is impossible to go on. -
263	We refused to argue again in the light of past events. -
264	We usually go to the same place as our friends. -
265	We walked as far as the post office. -
266	What he lacked in physical size he more than made up
267	While adequate in other respects, diesel fuel sold in Britain is high
268	While there's life there's hope. -
269	Winnie-the-Pooh lived under the name of Sanders. -
270	Wireless system, to a Pete Cornish Control unit. -
271	With payment by results, in the absence of an answer, GP pay is going
272	Yet nevertheless, this well-regarded manager occasionally succumbs to
273	You don't mind if I lie down here next to your bed? -
274	You know, on the whole the police prefer not to make fools of
275	You might as well say that the Nelson Column was not at all
276	You've come here with the same purpose as I did. -
277	Your composition is good except for a few spelling
278	`In response, the demonstrators began to chant `We won't leave'. -
279	`It is a very remarkable house,' he says, `from the point
280	`Let's at least try it,' Helen replied. -
281	`Postman's Knock' with Spike Milligan which has
282	`a third force', namely the active citizen. -
283	a draft at twenty days for 500 —
284	a public meeting in Buncrana organized by the DUC. -
285	acquaintance with Luganovitch. -
286	address. - Заявления в виде полного CV с именами и адресами двух
287	all orders are executed in succession -
288	and allow to dry for at least 72 hours before the mirror is fixed. -
289	and objective truth. -
290	and psychological implications that Ukrainian independence has for
291	and she smiled and nodded by way of general response. -
292	and understanding. -
293	as silent spectators. -
294	as to that book I don't like it —
295	as: -
296	athlete' who kept away from the main opposition. -
297	attractiveness <...> -
298	before he can manage to dress. -
299	bikini top in presence of the blond bombshell and frolic in the
300	blanks to be filled in. -
301	broken wrists and multiple bruising.  -
302	but simple in general outline <...>. -
303	but, as a matter of fact , I am now well convinced that his power of
304	by default when the system fails to provide an exact match. -
305	can `see', these two stages are adequate. -
306	can cling to the walls and ceiling Spiderman-style. -
307	can see for yourself that this is a single membrane hanging upon a
308	castanets. -
309	catch cold. -
310	century. -
311	comp и ставить им позицию begin.
312	concerned with the Club of Queer Trades. -
313	context. -
314	contract by the seller. -
315	coronation. -
316	create within the limits of their (in) competence. -
317	current research evidence. -
318	endurance is as great as my own . -
319	events unfolding there. -
320	ever since I left the University. -
321	every case individually without attempting to
322	expectations. -
323	expiration of a specified period... -
324	favourites. -
325	films. -
326	for some reason in every one of them he had always to have
327	from its body. -
328	generalize . -
329	gooseberries. -
330	guests. -
331	gut issues, such as jobs and housing -
332	have translated into highly successful films. -
333	he didn't go to the theatre, however —
334	he held the book upside down
335	he held the book with this
336	however, this is not common —
337	illuminate the way in which symbolism operates in the religion. -
338	imperialism as applied to the British Empire. -
339	in connection with literary uses of language. -
340	in no way could he discover her address -
341	in sheer drive and determination. -
342	in sulphur apparently. -
343	in the distance behind the village. -
344	in the problem for the purpose of giving the examiner a piece of
345	including three skull fractures measuring 10 inches in total, two
346	information for which he did not ask. -
347	introduction. -
348	invite marriage guidance counsellors to present several sex education
349	involved than he would be in any other case. -
350	it most likely that he will not come  -
351	it was clearly one of the drinking - places of the animals -
352	just like any other. -
353	loch, accompanied by a cold <...> driving rain. -
354	made during our research. -
355	market makers and banks rather than on behalf of clients. -
356	means of receptors, mostly situated in the brain stem. -
357	might и смысловым глаголом.
358	mistakes. -
359	more widely known than ever, thanks to the fact that their plots <...>
360	near Chester, a <...> library founded on the basis of Mr
361	no matter how [where] —
362	no matter what —
363	not attend any hunt meetings in England or Wales. -
364	objection of another citizen; he must object in due time himself. -
365	of Megan, a Celtic goddess. -
366	of intellectual popularity. -
367	of oncogenes have been discovered in experiments using retroviruses <...> -
368	of the forest.-
369	of the reunion was tinged with sorrow. -
370	of view of English, not only of Wiltshire architecture. -
371	offering The Hindu's reports to rival newspapers. -
372	on disposable plates. -
373	one side and gave me a blistering reprimand. -
374	oppose repression and the state of emergency. -
375	originally believed, and so far more than 40 different types
376	pilot schemes. -
377	pocket <...> -
378	premonitory of that melancholy and farcical day when his
379	private provision - and, in the words of John Patten,
380	procedures with some minor modifications for the second phase of
381	qualities in full measure, and yet in the symphonies every movement's
382	quite straight. -
383	recently been shown on TV. -
384	referees should be sent to the Personnel Department at the above
385	refugees. -
386	remarried...-
387	send me to Tidworth. -
388	sent_pasa = глагольная форма в придаточном: pasa; если требуется
389	should pass sentence with an eye to the public's
390	single bone , and therefore that it cannot belong to a bat. -
391	so you have come after all! —
392	soldiers burst into the chapel with the purpose of arresting Richard
393	speed, heading in the direction of the first three canisters. -
394	state; in other cases they are long-standing and firmly established. -
395	step advisable. -
396	structure is well conveyed. -
397	such fantastic trespass. -
398	than 5.25p this year. -
399	thanks to the oppressive dry heat. -
400	the AT&T Co subsidiary in co-operation with Microsoft. -
401	the Sergeant started up the jeep and we entered the cornfield at
402	the detriment of the latter. -
403	the machine shop where the majority had been white. -
404	the pressure, and subordinates bear the brunt: -
405	the purpose of recognition. -
406	the residence requirement. -
407	the side of the Allies. -
408	the sort of thing that was likely to be set up in
409	the table. -
410	their parents' departure. -
411	them on the door instead of balloons. -
412	themselves. -
413	they were coming up the street to meet us -
414	tied their horses <...> -
415	time a day -
416	to be skewed. -
417	to blink in confirmation of his words. -
418	to freely give it up again. -
419	to get it. -
420	to peace. -
421	to tell the truth, the most agreeable to me was my
422	to translate on an average five pages a day -
423	tormenting me and punishing me. -
424	towns. -
425	twice as loudly. -
426	up. -
427	videos showing them the kind of incidents they might have to tackle. -
428	waited anxiously to hear officially, but nothing happened. -
429	warn of further turmoil <...> -
430	was while there was an armed trooper to guard the two women. -
431	waves, unless they were an `item.' -
432	ways.  -
433	we're in the process of redecorating the flat -
434	well as in the domain of physical disorder.  -
435	were easy in comparison with the profound political
436	with an express salvo as regards certain named rights -
437	with some misgivings. -
438	with the participation of other CCOP member-countries. -
439	wits actually deserted him in open court. -
440	wooden pattens such as the Lapps use -
441	zoos throughout the world cooperate in breeding programmes. -
442	А потом начались помехи.
443	Акционерам были обещаны неизменные общие дивиденды числом не менее
444	Алексей подумал, что это в общем глупо оставаться там, пока есть
445	Бенджамин женился снова.
446	Большинство из них, как она увидела, были азиаты или карибы, в
447	Борцы за права животных были отпущены на поруки при условии, что они
448	Боюсь, что не смогу прийти.
449	Брауна П.
450	Будучи удовлетворительным в других случаях, дизельное топливо, которе
451	Буркин долго не мог заснуть.
452	Было бы полезно в заключение посмотреть на некоторые побочные
453	Было бы трудно обосновать империалистическую теорию Ленина
454	Было поздно, поэтому мы пошли домой.
455	В дальнейшем на протяжении моей карьеры, снова в прессе он называл
456	В данном случае кость не имеет ничего общего с костью предплечья , и
457	В деревне же обыкновенно они изливают душу перед своими
458	В заключение основные итоги проекта могут быть суммированы как:
459	В иных случаях у людей даже нет дома, чтобы терять. [...]
460	В конце концов я уступил и неохотно поднялся по узким степнькам.
461	В машине было семь человек, не считая трёх собак.
462	В момент удара хвост ящерицы отрывается от тела.
463	В остальном, однако, это убедительный и разумный доклад.
464	В ответ демонстранты начали скандировать "Мы не уйдем".
465	В придачу к скольжению по полу Стег умеет цепляться за стены и
466	В связи с этим она оказалась вовлечена в планы директора школы
467	В связи с этим они обратились к своим аргументам относительно
468	В случае интервенции наш народ не останется
469	В случае чего я дам вам знать вскорости.
470	В таком объявлении говорится, что планирующееся разрешение становится
471	В течение многих лет в кафе самообслуживания блюда
472	В то же время для многих женщин это может означать начало нового
473	В то же мгновение полный старик с седыми бакенбардами
474	В частности, женщины обADVужили, что к ним относятся с небольшим
475	ВАЛ потом заменить, вероятно, на ПОСЛЕ (А2, А1)
476	Ввиду последних событий мы считаем этот шаг
477	Винни-Пух жил под именем Сандерс.
478	Внесена по OPER из-за сложной семантики "не менее а1" = "а1 или более
