21	fiscal year  -
22	foster child -
23	god-child -
24	heat-resisting -
25	higher education -
26	homeroom teacher -
27	international entity —
28	legal entity -
29	nursery language -
30	peripatetic teacher -
31	physical education
32	programming language -
33	registered worker -
34	rust-resisting -
35	secondary education -
36	shock-worker -
37	skeleton key / false key —
38	sky army -
39	sky blue -
40	step-father -
41	the Holy Father -
42	the Reporters' Gallery -
43	the amount used —
44	to move troops —
45	treaty of peace —
46	vacational education -
47	volumetric capacity —
48	weather chart -
49	Организация Объединенных Наций
50	букварь
51	внештатный учитель
52	воздушно-десантные войска
53	высшее образование
54	гражданская авиация
55	детский язык
56	договор о разоружении
57	его святейшество
58	единокровный брат
59	единоутробный брат
60	жароустойчивый
61	жестикуляция
62	занятость
63	затрата
64	зять / свояк
65	карта погоды
66	классный руководитель
67	коммерческий договор
68	коммивояжер
69	конвенция
70	крестник / крестница
71	лазурь
72	места для прессы
73	министерство образования
74	мирный договор
75	нержавеющий
76	обязательное образование
77	отмычка
78	отчим
79	пакт
80	перебрасывать войска
81	покушение на самоубийство
82	приемыш
83	профессиональное образование
84	рекламная радиопередача
85	соглашение
86	списочный рабочий
87	среднее образование
88	старший барристер
89	субъект международных отношений
90	сумма оборота капитала
91	торговый атташе
92	торговый оборот
93	ударник
94	физическая воспитание / физкультура
95	финансовый год
96	юридческое лицо / юридический субъект
97	язык жестов / язык глухонемых
98	язык программирования
99	ёмкость
-1	D_SF
0	ABSTR
1	ADM
2	AKTIO
3	ANIM
4	ANYTH
5	ARTEF
6	AUTHORIT
7	CAUS
8	CHG
9	CLAS
10	COLLEC
11	COMMUNIC
12	CONTNR
13	DAMAG
14	DEF
15	DEV
16	DIREC
17	EMOT
18	EMPL
19	ENERG
20	ERD
21	EXISTE
22	EXTENS
23	FIN
24	FLUI
25	GEOGR
26	GOOD
27	INF
28	INTEL
29	LEGISL
30	MEASUR
31	MEDINF
32	MOV
33	MULT
34	NATIO
35	NEG
36	ORG
37	P-DEV
38	PERCPT
39	PERIO
40	PREDIC
41	PROC
42	PROF
43	PRON
44	QUANT
45	REL
46	SITUAT
47	SOC
48	SOLIDUS
49	SPAC
50	STAD
51	STAT
52	SUBST
53	THINGN
-1	D_COLLOC
0	"to be left until called for" -
1	"до востребования"
2	At the request of -
3	Black Code -
4	Federal Communications Commission -
5	From this point of view -
6	Fuel and Energy Minister  -
7	Head of Government —
8	Head of State -
9	I have nothing to add -
10	I have work to do —
11	In our view -
12	In turn -
13	Interbank settlements-
14	Internet access -
15	Russia 's Federal Securities Commission -
16	Settlements Centre -
17	State Duma -
18	The decisive factors  -
19	The rate of decrease -
20	To turn away -
21	Trading Company -
22	a capacity for work -
23	a foreign stake in the capital -
24	a man of education -
25	a moment before -
26	a news report -
27	a person of importance -
28	a pound weight -
29	ability factor -
30	ability test -
31	accept bids -
32	accept deposits -
33	access by hours -
34	access to markets —
35	according to plan -
36	according to the data -
37	act your age! -
38	again and again -
39	against nature / contrary to nature -
40	against smb.'s intentions -
41	age limit -
42	aid package -
43	alike in every particular —
44	all over the world -
45	all the same -
46	announce the buy and sell rates -
47	annual report -
48	application for the job -
49	application for the position -
50	application form -
51	application of force -
52	arrive on\upon the scene -
53	artificial selection -
54	as compared with -
55	as far again -
56	as far as I know -
57	as far as I remember -
58	as it may sound -
59	as much again -
60	as requested -
61	as they speak -
62	at a price —
63	at boot time -
64	at dinner -
65	at first sight -
66	at full length -
67	at gaze —
68	at large 1 -
69	at large 2 -
70	at once -
71	at the beginning -
72	at the same time -
73	at value -
74	at work -
75	at_a_minimum -
76	attractive force -
77	auditing units -
78	back and forth -
79	bailout package  -
80	bank settlements -
81	be a father for smbd. -
82	bedside manner -
83	believe it or not-
84	beyond a doubt / beyond all doubts -
85	beyond the scope -
86	big with child -
87	blue-coloured -
88	boot diskette  -
89	boot record  -
90	breadth of view -
91	broadly speaking / generally  speaking -
92	by car -
93	by education -
94	by reason  -
95	by the nature of his office -
96	by way of appeal -
97	capacity factor -
98	capacity for adjustments -
99	capacity load -
100	capacity of earning a living -
101	capacity operations -
102	capacity to pay -
103	capacity to transact business -
104	capital city -
105	capital investments -
106	capital market -
107	car building —
108	car dealer -
109	cash settlement -
110	centrifugal force -
111	chance meeting -
112	charter capital -
113	city fathers -
114	civil code -
115	clear_the_height -
116	closed meeting -
117	coach car —
118	code of commerce -
119	come into conflict with smb -
120	come into contact with someone  -
121	communication channel -
122	communication means  -
123	communication service -
124	communications facilities  -
125	confirm_by_oath -
126	conflict of jurisdiction -
127	conflict of laws -
128	cost what it may (be) -
129	country place -
130	criminal code /penal code -
131	current news -
132	data analysis -
133	data network -
134	data security —
135	day_off -
136	death message -
137	decline in world oil price -
138	defense sector -
139	deliver_a_bill -
140	desperate state —
141	difference in appearance -
142	difference of opinion -
143	dimensions data -
144	dining table -
145	direct access -
146	direct communication -
147	direct contact  -
148	direction of attack -
149	directions for use -
150	disappear from smbd's sight -
151	disk drive -
152	disk partition table -
153	distance advantage -
154	domestic stability -
155	due to any reasons -
156	economic questions -
157	economic stability -
158	educational institution -
159	educational standards -
160	entrance visa/ entry visa -
161	environmental impact —
162	every time -
163	exchange fluctuations -
164	exit visa - выездная виза
165	export deals -
166	factory-built -
167	family name / last name —
168	family stability -
169	fatal dose -
170	financial institutions -
171	financial stability -
172	fools rush in where angels fear to tread -
173	for a little -
174	for a wonder —
175	for dinner -
176	for economy reasons -
177	for ever -
178	for ever and ever -
179	for family reasons -
180	for once -
181	for reasons of State -
182	for some reason -
183	for supper -
184	for the first time -
185	for the last time -
186	for_breakfast -
187	for_the_most_part -
188	force of gravity / the earth's gravitational force -
189	foreign capital -
190	foreign_countries -
191	from a distance - издалека
192	from above -
193	from all directions -
194	from beginning to end -
195	from end to end -
196	from the very beginning -
197	fundamental rights —
198	furious temper -
199	get together -
200	give one's views -
201	give reasons -
202	good nature -
203	government offices —
204	government party —
205	hard disk -
206	he can't see —
207	help - mate -
208	here and there -
209	here_and_there -
210	historic importance -
211	human environment —
212	human nature -
213	human rights —
214	if I remember aright -
215	ill nature -
216	impressionism art -
217	in a big way -
218	in a loud voice —
219	in amount —
220	in any case —
221	in any shape -
222	in appearance -
223	in case of necessity -
224	in company with -
225	in connection with -
226	in every direction / in all directions -
227	in force -
228	in groups -
229	in large part -
230	in low spirits -
231	in name only —
232	in no case —
233	in point -
234	in search of smth. -
235	in temper -
236	in terms of value -
237	in that case —
238	in the circumstances -
239	in the country -
240	in the depth of despair -
241	in the end -
242	in the first place -
243	in the nature of / by the nature of / from the nature of -
244	in the nature of / of the nature of -
245	in the opposite direction -
246	in the result —
247	in view of -
248	in wonder -
249	in_absence -
250	in_addition -
251	in_answer -
252	in_exchange_for -
253	in_nature -
254	in_part -
255	in_parts -
256	in_presence -
257	in_the_character_of -
258	in_the_hope -
259	index number -
260	inferior_limit -
261	information of interest to newsgroups -
262	information officer -
263	information policies -
264	information protection systems  -
265	information request -
266	information systems -
267	initial value -
268	insurance company —
269	interim settlement -
270	internal and external factors -
271	interrupt request line -
272	issuing centre -
273	it doesn't matter -
274	it is a question of time -
275	it is high time -
276	it_depends -
277	labour capacity -
278	last time —
279	latest news -
280	leave in doubt -
281	leaves much to be desired -
282	level of significance -
283	lighten taxes -
284	listen_for
285	livestock numbers -
286	load capacity -
287	log off / out -
288	long before -
289	look_small —
290	lose_sight -
291	love child -
292	low area -
293	low beam -
294	low mass -
295	low season -
296	low-waste -
297	maiden name —
298	main task -
299	market fluctuations -
300	market price -
301	married couple -
302	mass communication -
303	meet_the_eye -
304	modest manner -
305	more often than not -
306	mutual help —
307	mutual settlements account  -
308	natural selection -
309	nature of the terrain -
310	negotiated settlement -
311	news flash -
312	next time —
313	no matter -
314	no_doubt -
315	non-cash settlements -
316	not always -
317	not to speak of -
318	not to speak the same language -
319	number_of_copies -
320	of certain length -
321	of this nature / of such nature -
322	of triangular shape -
323	off the point / away from the point / beside the point -
324	often and often -
325	oil company -
326	on a vast scale -
327	on delivery -
328	on end -
329	on the first gaze / at the first gaze —
330	on the left -
331	on the right -
332	on_the_basis -
333	on_way_home -
334	once again -
335	one_never_knows —
336	online communications -
337	open vote -
338	out of work —
339	parlor car —
340	peaceful settlement /peace settlement -
341	period of rest —
342	person_of_foreign_birth -
343	place name -
344	place_oneself_under_orders. -
345	play_over -
346	point of view -
347	preferred shares -
348	presence_of_mind -
349	pretty much -
350	primitive art -
351	private sector -
352	productive capacity -
353	public dinner -
354	public meeting -
355	public opinion studies -
356	puppet government —
357	put out of temper -
358	quick temper / short temper -
359	quite so -
360	radioactive nature -
361	railway communication -
362	range of activity -
363	range of influence -
364	range of numbers -
365	range of software -
366	range of use -
367	reading room -
368	recommend strongly -
369	reference guide -
370	reference_guide -
371	regional institutions -
372	registration number -
373	request for help -
374	rescue package -
375	restrictions on trading of company's shares -
376	revised version -
377	right and left -
378	right to work —
379	rights and duties —
380	rouble rate fluctuations -
381	round table -
382	ruble stability -
383	second nature -
384	secret vote —
385	security measures -
386	sense of direction -
387	settlement documents  -
388	settlement relations  -
389	several times -
390	shake one's head -
391	shares stake -
392	silent version -
393	smoking car —
394	so to speak -
395	sole weight -
396	sound communication -
397	special deputy -
398	specific volume -
399	specific weight -
400	speed_limit -
401	srtong language -
402	stability of prices -
403	stability of the national currency -
404	stage of development —
405	stage version -
406	standard of living / standard of life —
407	starting price -
408	state of war —
409	stock company —
410	stock issue -
411	superior_limit -
412	supply base -
413	system of collective security —
414	take it easy —
415	take_advantage
416	teach_a_lesson -
417	telegraphic communication -
418	terms of settlement -
419	terms of the treaty -
420	thank you -
421	thank you for nothing -
422	that needs no saying —
423	the Russian Federation -
424	the accounts disagree -
425	the credit plan -
426	the day before -
427	the decline of inflation  -
428	the economic factors -
429	the excitement rose to fever heat -
430	the excitement settled down -
431	the force of electricity -
432	the force of steam  -
433	the founding documents -
434	the full force of the treaty -
435	the functions of state control -
436	the geographical features of a district -
437	the good old times —
438	the issuing right -
439	the land of wonders -
440	the level of the coast -
441	the level of the sea / sea level -
442	the lower bound -
443	the non-governmental sector of the economy -
444	the original version -
445	the proportional weight -
446	the question is -
447	the real sector of the economy -
448	the scope of smb.'s activities -
449	the scope of smb.'s knowledge -
450	the securities market -
451	the smiles of fortune -
452	the upper bound -
453	the whole thing -
454	the world of wonders -
455	the world over -
456	there and back -
457	things look black —
458	this time —
459	through car —
460	to announce the results of the tender -
461	to arrive at a decision -
462	to ask the way -
463	to assure smth. upon oath -
464	to attach importance to smth. -
465	to attempt a man's life -
466	to bare victory -
467	to be in a bad temper -
468	to be in a good temper -
469	to be in communication with smb. -
470	to be in no temper for smth. -
471	to be of age - достичь совершеннолетия
472	to be of independent means -
473	to be of interest to somebody -
474	to be of little help —
475	to be out of shape -
476	to be under age - не достичь совершеннолетия
477	to beg smb's pardon -
478	to begin with -
479	to carry out a threat —
480	to claim the throne -
481	to close one's mouth -
482	to come in contact with / to come into contact with -
483	to come into force -
484	to come past —
485	to come to the point -
486	to compose one's thoughts -
487	to confirm a treaty -
488	to confirm smb. in office -
489	to confirm the decision of the lower court -
490	to control one's temper -
491	to deliver smth. into smb.'s charge -
492	to do a thing in the way of business -
493	to draw the line -
494	to droop one's head —
495	to emit sounds -
496	to equip smbd. with education -
497	to fall by the sword —
498	to fall in battle —
499	to form a connection -
500	to get out of bed -
501	to get out of prison -
502	to get out of sight -
503	to give a grant —
504	to give smth. a different shape -
505	to go upstairs —
506	to handle mail -
507	to have a temper -
508	to have direct bearing on smth -
509	to have no force -
510	to have no shape -
511	to have the shape of smth. -
512	to have to do with smb / smth -
513	to hold a threat of disclosure over smb.'s head -
514	to hold back -
515	to hold one's breath -
516	to hold to the light -
517	to implement a reform -
518	to judge by appearances -
519	to keep (to) the house -
520	to keep to the point -
521	to lighten punishment -
522	to listen to a plea -
523	to look for trouble —
524	to look hard -
525	to lose weight -
526	to make inquires -
527	to make sure -
528	to move house -
529	to note a protest -
530	to offer opinion        -
531	to produce reasons -
532	to prove with reasons -
533	to put in force -
534	to put on weight -
535	to remain in force -
536	to run a program -
537	to sell by weight -
538	to send word to smb -
539	to set a precedent —
540	to set a trap —
541	to set requirements — определять требования
542	to set smth. in its place again —
543	to set standards — устанавливать нормы
544	to shake hands -
545	to shake off -
546	to show temper / to display temper -
547	to speak plainly -
548	to stand at gaze —
549	to start on smb. -
550	to struggle to the last breath —
551	to take into consideration -
552	to take smth. by assault / to win smth. by assault -
553	to take the dimensions of smth. -
554	to talk at smb. -
555	to tear smth. to pieces —
556	to the left -
557	to the right -
558	to touch land —
559	to try hard -
560	to try smb.'s temper -
561	to undermine smb.'s authority -
562	to_best_advantage -
563	to_bring_to_market -
564	to_bring_under_control -
565	to_good_advantage -
566	to_hit_home -
567	tongue-twister -
568	trade name -
569	transmitting banking information -
570	turn_to_one's_advantage -
571	under government control —
572	under the impact of -
573	under the influence of -
574	under the name of —
575	under this treaty —
576	under value -
577	up and down -
578	up to the handle -
579	value of gold -
580	vice-presidet -
581	view at different angles -
582	view the subject in different ways -
583	volume of fire -
584	window cross -
585	window recess -
586	window shades  -
587	window shutters -
588	wireless communication -
589	with a view of -
590	with the aid of something -
591	with the difference that -
592	within view -
593	within_#one's_knowledge -
594	without result —
595	without smbd.'s knowledge -
596	working capital -
597	working group -
598	written application -
599	В свою очередь
600	Государственная Дума
601	Иметь отношение к кому-либо / чему-либо
602	Министр топлива и энергетики
603	Подшучивать над кем-либо
604	Российская Федерация
605	С этой точки зрения
606	Устанавливать предел
607	ФКЦБ
608	Федеральная комиссия по связи
609	Чего бы это мне ни стоило
610	Чёрный кодекс
611	агент по продаже автомобилей
612	акционерное общество
613	анализ данных
614	база снабжения
615	банкет
616	банковские расчеты
617	без сомнения/несомненно
618	без чьего-л. ведома
619	безналичный расчет
620	безработный
621	безразлично / все равно
622	безрезультатно
623	бланк заявки / бланк для заявления
624	ближний свет
625	большей частью / по большей части
626	бороться до последнего вздоха
627	брать что-л. приступом
628	брось ребячиться!
629	быть бесформенным
630	быть в контакте с кем-либо
631	быть в плохом настроении
632	быть в хорошем настроении
633	быть интересным кому-либо
634	быть недействительным / не иметь силы
635	быть раздражённым / злиться / гневаться
636	в деревне / за городом
637	в замешательстве
638	в конце концов
639	в любом виде
640	в любом случае
641	в начале
642	в огромном масштабе
643	в первую очередь
644	в плохом настроении
645	в поисках чего-л.
646	в полном отчаянии
647	в последний раз
648	в противоположном направлении
649	в прошлый раз
650	в самом выгодном свете
651	в связи с
652	в следующий раз
653	в случае надобности / в случае необходимости
654	в стоимостном выражении
655	в таком случае
656	в то же время
657	в широком масштабе
658	в_качестве
659	в_надежде
660	в_обмен_на
661	в_ответ
662	в_отсутствие
663	в_присутствии
664	вагон для курящих
665	вагон прямого назначения
666	вагоностроение
667	важное лицо
668	вверх и вниз
669	ввиду / принимая во внимание
670	вводить в силу / делать действительным / проводить в жизнь / осуществлять
671	вдвое дальше
672	вдобавок
673	вдоль и поперек / из конца в конец
674	верхняя граница
675	взад и вперёд
676	взаимопомощь
677	взять_высоту
678	виза на въезд/ въездная виза
679	вице-президент
680	влечь_за_собой
681	вместе с
682	вне сомнения
683	внутренние и внешние факторы
684	внутренняя устойчивость
685	во весь рост, во всю длину
686	во всех направлениях
687	во всём мире
688	во многом
689	во-первых
690	воздействие на окружающую среду
691	возрастной предел
692	волнение достигло высшей точки
693	волнение улеглось
694	вообще / в целом
695	вообще говоря / в общем
696	вопреки чьим-л. намерениям
697	воспользоваться_в_своих_интересах
698	временное урегулирование
699	время загрузки
700	время отдыха / час отдыха / передышка
701	все это
702	вспыльчивость / горячность
703	встать с постели
704	вступать в силу
705	вступить в связь
706	вторая натура
707	вывести из себя
708	выражать мнение
709	высказывать свое мнение
710	высота берега над уровнем моря
711	выходить
712	выходной_день 1
713	газетное сообщение
714	географические особенности района
715	географическое название
716	глава государства
717	глава правительства
718	главная задача
719	гнев
720	говорить по существу
721	годовой отчет
722	гражданский кодекс
723	громко / громким голосом
724	группами
725	давать кому-л. образование
726	давно пора / самое время
727	девичья фамилия
728	дееспособность
729	действующий / имеющий силу
730	дела плохи / дела принимают плохой оборот
731	дело в том, что
732	денежно-расчетные документы
733	держать кого-либо под угрозой разоблачения
734	держать язык за зубами
735	диапазон чисел
736	дисковод
737	дитя любви
738	добродушие
739	добрые старые времена
740	дойти до главного / дойти до сути дела
741	доказать аргументами
742	доступ к Internet
743	доступ к рынкам
744	другие_страны
745	дуракам закон не писан
746	если память мне не изменяет
747	естественный отбор
748	еще раз
749	ещё столько же / вдвое больше
750	жаловать какую-л. сумму / дать стипендию или пособие
751	железнодорожное сообщение
752	жизненный уровень
753	жёсткий диск
754	за обедом
755	за рамками / за пределами
756	заводского изготовления
757	загрузочная дискета
758	загрузочная запись
759	задержать
760	задеть_за_живое
761	задолго до / давно уже
762	закладывать город
763	закрытое заседание
764	занятый на работе
765	запрашивать
766	запрос о помощи / просьба о помощи
767	запустить программу
768	затаить дыхание
769	зачастую / весьма часто
770	заявить протест
771	заявление о зачислении на должность
772	заявление о приёме на работу
773	звуковая связь
774	злобность / плохой характер
775	издавать звуки
776	изменения курса рубля
777	измерить что-л.
778	изучение общественного мнения
779	иметь вспыльчивый характер
780	иметь искажённую форму, быть несимметричным
781	иметь прямое отношение к чему-либо
782	иметь самостоятельный доход
783	иметь форму чего-л.
784	иметь_жалкий_вид
785	импрессионизм
786	инвентарный номер
787	иностранное участие в капитале
788	иностранный капитал
789	инсценировка
790	информационная политика
791	информационные системы
792	информационный запрос
793	информация интересная для групп новостей
794	искусственный отбор
795	историческое значение
796	исходная величина
797	каждый раз
798	как говорится
799	как может показаться
800	как ни странно / каким-то чудом
801	как_минимум
802	как_сказать
803	канал связи
804	капиталовложения
805	качать головой
806	клятвенно заверять в чём-л.
807	колебания курса
808	колебания рынка
809	коллизия прав
810	колллега
811	контролируемый правительством
812	конфликтовать с кем-либо
813	коэффициент использования
814	кредитный план
815	круглый стол
816	линия запросов прерывания
817	максимум
818	малая месса
819	малоотходный
820	марионеточное правительство
821	межбанковские расчеты
822	мертвый сезон
823	меры безопасности
824	минимум
825	минуту назад / только что
826	мир чудес
827	мирное урегулирование
828	мне больше нечего добавить / я всё сказал
829	на вечные времена
830	на виду / в поле видимости
831	на машине
832	на наш взгляд
833	на обед
834	на первый взгляд
835	на сносях
836	на ужин
837	на этот раз
838	на этот раз / в виде исключения
839	на_завтрак
840	на_основе
841	на_памяти
842	на_свете, во_всей_вселенной
843	навсегда
844	название фирмы / фирменное название
845	наилучшим образом
846	накануне
847	налево
848	направление наступления
849	направо
850	напрашиваться на неприятность
851	насколько мне известно
852	насколько помнится
853	настойчиво рекомендовать
854	не всегда / иногда
855	не говоря уже о
856	не имеет значения
857	не иметь настроения делать что-л./ быть не в настроении
858	не по существу / не на тему / некстати
859	не раз / неоднократно
860	негосударственный сектор экономики
861	некоторое время
862	немой вариант
863	нести залог победы
864	несходство внешности
865	нефтяная компания
866	ни в коем случае
867	ниже стоимости
868	нижняя граница
869	никогда_не_знаешь
870	обеденный стол
871	область низкого давления
872	область применения
873	оборонный комплекс
874	оборотные средства
875	образованный человек
876	образовательные стандарты
877	обратить_себе_на_пользу
878	объявлять курсы покупки и продажи
879	ограничения на оборот акций компании
880	оконная ниша
881	оконный переплёт
882	он не видит / он слепой
883	определённой длины
884	оригинал / оригинальный текст
885	основные права
886	оставаться в силе / действовать
887	оставить под сомнением
888	оставляет желать лучшего
889	от начала до конца
890	отделаться
891	открытое голосование
892	открытое заседание
893	относитесь спокойно / не волнуйтесь
894	отправить почту
895	отпускать замечания на чей-л. счёт
896	отцы города
897	отчаянное состояние
898	очень / в значительной степени / почти
899	очень стараться
900	падение цен на нефть
901	пакет акций
902	пакет помоши
903	пассажирский вагон
904	пасть в бою
905	пасть от меча
906	первый раз / в первый раз
907	передача банковской информации
908	переезжать / менять квартиру
909	переиграть
910	переписываться с кем-л.
911	переработанный вариант
912	письменное заявление
913	платёжеспособность
914	плотность огня
915	по внешнему виду
916	по всему миру
917	по высокой цене / дорого
918	по государственным соображениям
919	по данным
920	по количеству / количественно
921	по некоторой причине
922	по образованию / по воспитанию
923	по плану
924	по поручению / по представлению / по предложению
925	по причине / из-за
926	по семейным обстоятельствам
927	по соображениям экономии
928	по сравнению с
929	по тем или иным причинам
930	по условиям данного договора
931	по характеру
932	по характеру / по роду
933	по характеру его работы
934	по цене
935	по частям
936	по_дороге_домой
937	повесить голову
938	поголовье скота
939	под влиянием
940	под влиянием / под воздействием
941	под именем / под псевдонимом
942	подвести итоги аукциона / объявить итоги конкурса
943	подрывать чей-л. авторитет
944	подряд / без конца
945	подтвердить_под_присягой
946	подходить к решению вопроса с разных сторон
947	подходящий / уместный
948	подчинить
949	подыматься по лестнице
950	пожать руку / обменяться рукопожатием
951	покушаться на чью-л. жизнь
952	полная нагрузка
953	полная сила договора
954	попросту говоря
955	порвать что-л. в клочья
956	поручить что-л. кому-л.
957	порядковый номер
958	последние известия
959	поставить силки
960	поставить что-л. на своё место / положить что-л. на своё место
961	постоянство состава семьи / прочность семейных отношений
962	поступить_в_распоряжение.
963	потерять_из_виду
964	похожи во всех отношениях
965	почасовой доступ
966	права и обязанности
967	права человека
968	правила пользования / инструкция
969	правительственная партия / правящая партия
970	правительственные учреждения
971	право на труд
972	предельная скорость
973	предсмертное послание
974	представитель по связи с прессой
975	представитель с ограниченными полномочиями
976	предъявлять_счёт
977	преимущество в дистанции
978	претендовать на престол
979	при доставке
980	при таких обстоятельствах
981	прибавлять в весе, полнеть
982	прибыть на место происшествия
983	привести доводы
984	привести угрозу в исполнение
985	привилегированные акции
986	привлечь_внимание
987	приводить доводы
988	придавать значение чему-л.
989	придать чему-л. другую форму
990	приземлиться
991	примитивизм
992	принимать вклады
993	принимать заявки
994	принимать_во_внимание
995	приносить мало пользы / мало помогать
996	принять решение
997	приспособляемость
998	пристально смотреть
999	проводить реформу
1000	продавать на вес
1001	производительная способность / плодородие
1002	производительность труда
1003	просить прощения у кого-л.
1004	пространно
1005	проучить
1006	проходить мимо
1007	проявлять отеческую заботу о ком-л.
1008	прояснить
1009	прямое сообщение
1010	прямой доступ
1011	прямой контакт
1012	пустить_в_продажу
1013	путём обжалования
1014	работа на полную мощность
1015	работоспособность
1016	рабочая группа
1017	радиоактивные свойства / радиоактивное происхождение
1018	радиосвязь
1019	раздражать кого-л./ испытывать чьё-л. терпение
1020	размах деятельности
1021	размерные данные
1022	расхождение во мнениях, разногласия
1023	расчетные отношения
1024	расчетный центр
1025	ратифицировать договор
1026	реальный сектор экономики
1027	ревизионные органы
1028	решающие факторы
1029	рынок ценных бумаг
1030	рыночная цена
1031	с изумлением
1032	с помощью чего-либо
1033	с самого начала
1034	с той разницей, что
1035	с целью
1036	салон-вагон
1037	сверху
1038	сверхъестественный
1039	сделать что-л. в деловом порядке /
1040	сделать что-л. на коммерческой основе
1041	сдерживать себя
1042	сеть передачи данных
1043	сидеть дома / не выходить из дому
1044	сила пара
1045	сила притяжения
1046	сила тяжести / земное притяжение
1047	сила электричества
1048	сильные выражения
1049	синий
1050	система коллективной безопасности
1051	системы защита информации
1052	системы связи
1053	скороговорка
1054	скромное поведение / скромная манера держаться
1055	скрываться
1056	скрыться из виду
1057	слева
1058	служба связи
1059	случайная встреча
1060	смертельная доза
1061	смотреть под разными углами
1062	смягчить наказание; сократить срок
1063	снижение инфляции
1064	снизить налоги
1065	снова и снова / то и дело / неоднократно
1066	со всех сторон
1067	собраться вместе
1068	собраться с мыслями
1069	совершенно верно
